SessionID,AdClicks,InfoSectionCount,InfoSectionTime,HelpPageVisits,HelpPageTime,ItemBrowseCount,ItemBrowseTime,ExitRateFirstPage,SessionExitRatio,PageEngagementScore,HolidayProximityIndex,VisitMonth,UserPlatformID,WebClientCode,MarketZone,TrafficSourceCode,UserCategory,IsWeekendVisit,MonetaryConversion
76fV0yC00zraYLyl,2,0,0,0,0,9,300,0.011111111,0.033333333,0,0.8,May,Android,Edge,North America,3,Returning,FALSE,No
ziZZOVZ09v93Hbfk,,1,11,2,42,37,1517.75,,0.041869919,0,1,May,Android,Chrome,North America,,Returning,TRUE,No
mArAigjUbWsotX5b,,0,0,0,0,26,1056.666667,0.016571429,0.030933333,0,0,May,Windows,Safari,North America,1,Returning,FALSE,No
Oxd6JG2uvOjyGD88,0,5,103,0,0,16,399,0.021052632,0.056140351,0,0,May,Android,Firefox,North America,19,Returning,FALSE,No
9wZxBtVQRzRjusmS,2,11,376.5,4,63,104,2743.819189,0,0.007753623,7.345321739,0,May,,Safari,Europe,20,Returning,FALSE,No
8I3twnDVLdBJd99Q,1,0,0,1,125,12,332,0,0.023076923,0,0,May,Android,Chrome,South America,4,Returning,FALSE,No
ATsofHryCjqIL3Vs,0,0,0,0,0,4,56,0.1,0.15,0,0,May,Android,Chrome,Middle East,3,,FALSE,No
FIuaLqmvUAV1V8dN,2,3,69,0,0,37,769,0,0.004273504,47.93128205,,May,iOS,Chrome,Asia-Pacific,2,New,TRUE,Yes
sDqY26w4HWQd00T0,2,0,0,0,0,13,178.8333333,0,0.038461538,0,0.6,May,Android,Chrome,North America,2,Returning,FALSE,No
jbYU7BDEdpoiTYrO,0,0,0,0,0,7,88,0,0.057142857,0,0.8,May,Android,Chrome,Asia-Pacific,1,Returning,FALSE,No
7aR6Qbn1CdrU0ryN,0,5,230.25,2,135,27,517.3928571,0,0.011458333,30.269375,0,May,Android,Chrome,South America,2,New,TRUE,Yes
r73FfWFOyH2DP1H2,0,5,205.5,1,8,37,1683.633333,0,0.017261905,4.744206349,0,May,iOS,Chrome,Central America,2,Returning,TRUE,No
DbnnPch6uJ0Fgz5a,1,0,0,1,165,12,833,0.016666667,0.02,34.4925,0.8,May,iOS,Chrome,Central America,4,Returning,FALSE,Yes
B8FfMpBTLFIgA6Xu,1,0,0,0,0,25,319.3333333,0.016666667,0.036666667,10.4445,0,May,Android,Firefox,Africa,1,Returning,FALSE,Yes
JyZYueKjIyMFEABM,3,2,25,0,0,20,733.5,0.012698413,0.016190476,0,0,May,iOS,Chrome,Europe,2,Returning,FALSE,No
nrW4tQ8AWtleq1Qf,3,0,0,0,0,6,224,0,0.016666667,0,0,May,MacOS,Safari,Asia-Pacific,2,Returning,FALSE,No
ID5D7cSX0LFZSw9f,3,,,0,0,,,0.054545455,0.063636364,0,0.4,May,Android,Chrome,Europe,4,Returning,FALSE,No
SaGEfLI44uxQU8FL,0,0,0,0,0,14,838.55,0,0.016783217,55.23646154,0,May,Windows,Safari,Asia-Pacific,4,Returning,FALSE,Yes
Pm9NLJYNhKPJ2uW8,3,2,35,0,0,44,2479,0.022727273,0.043560606,0,0,May,Android,Chrome,North America,6,Returning,FALSE,No
2yb9HaAHSRq92kBg,2,1,44.5,0,0,18,519.5,0,0.035,20.394,0,May,Android,Chrome,Oceania,13,Returning,FALSE,No
tC4ptE3ZjQL4WMHO,4,0,0,0,0,38,1035.935714,0.037894737,0.05272284,0,0.2,May,Windows,Safari,North America,1,Returning,FALSE,No
weQjwouxx2wtlCSr,1,0,0,0,0,2,0,0.2,0.2,0,0,May,Android,Samsung Internet,North America,3,Returning,FALSE,No
AsMZOuYvin0utoog,2,0,0,0,0,,,0,0.033333333,64.788,0,May,Android,Chrome,North America,2,Returning,FALSE,Yes
whILfCH53OWq1BKs,1,,,0,0,8,160.5,0,0.025,0,0,May,Android,Chrome,Other,3,Returning,FALSE,No
EDGvGZampYinQ9Cw,0,0,0,0,0,2,0,0.2,0.2,0,0,May,Windows,Safari,Asia-Pacific,3,Returning,FALSE,No
zpHAYXjoPQOxeywr,1,0,0,0,0,10,3,0.14,0.16,0,0.8,May,Android,Firefox,Europe,3,Returning,FALSE,No
2xqxN4rZCfl5u4X7,4,1,20,0,0,,,0.12,0.129761905,0,0.8,May,iOS,Chrome,,13,Returning,FALSE,No
bQIX0nvcMghgS2Ki,3,0,0,0,0,7,858.5,0.028571429,0.071428571,0,0.4,May,Android,Firefox,North America,1,Returning,FALSE,No
Nwdiav0lRzLy8Ajb,3,0,0,0,0,2,54.5,0.1,0.12,0,0,May,iOS,Chrome,North America,6,Returning,FALSE,No
lhORsxawNUO5wvuX,2,0,0,1,25,15,412.8333333,0,0.006666667,29.848,0,May,Android,Edge,North America,4,New,FALSE,Yes
UY4s0yx3pgQEV8vh,1,8,206,0,0,8,107,0,0.02,0,0,May,Windows,Safari,Middle East,1,Returning,FALSE,No
DwPsOfp7RnAjxGzR,2,0,0,0,0,14,342.5,0,0.021428571,0,0,May,Android,Chrome,Central America,4,Returning,FALSE,No
K2tKj8EnIj3pyjuI,1,0,0,0,0,31,1138.504762,0.02,0.040555556,0,0.4,May,Android,Chrome,North America,3,Returning,FALSE,No
JfWRkjiAOMMkvDJP,2,,,0,0,16,544.8333333,0.004761905,0.042857143,0,0,May,Windows,Safari,Asia-Pacific,2,Returning,TRUE,No
LV7yIsTu4bPkxhyZ,2,0,0,0,0,7,176.3333333,0,0.011111111,0,0,May,Android,Chrome,Europe,13,Returning,FALSE,No
ampPWWk40JagRDES,1,0,0,0,0,2,19,0,0.1,0,0,May,Android,Chrome,North America,,Returning,FALSE,No
ib18Bnl8XPDpud4b,,0,0,0,0,13,687.5,0,0.033333333,0,0.6,May,Android,Chrome,South America,6,Returning,FALSE,No
CmyD9klN7AVa0qhs,0,1,0,0,0,3,22,0.066666667,0.1,0,0.8,May,,Chrome,North America,6,Returning,FALSE,No
svoaajagY0PGfIQJ,4,1,41.33333333,0,0,44,3227.5,0,0.004651163,28.53153488,0.6,May,Android,Chrome,South America,13,Returning,FALSE,Yes
RKoH9g4YrDG5CV6u,0,0,0,0,0,39,440.6666667,0.015789474,0.046491228,0,0.4,May,Android,Firefox,Asia-Pacific,3,Returning,FALSE,No
4jTgcIRJzMyde8Nc,,0,0,0,0,3,65,0.111111111,0.177777778,0,0,May,iOS,Chrome,Europe,1,Returning,FALSE,No
YTICL1JOeI54NX1D,2,1,25.75,3,189.5,22,2297.801282,0.01474359,0.017435897,18.99561538,0.4,May,iOS,Chrome,North America,13,Returning,FALSE,Yes
sXrRXABLjy8RHVCc,4,0,0,0,0,6,28,0.066666667,0.133333333,0,0.8,May,Android,Chrome,Oceania,,Returning,FALSE,No
PWIKiDymIE0JkxHs,0,0,0,0,0,10,22.5,0.1,0.106666667,0,,May,Android,Firefox,,4,Returning,FALSE,No
nQrzFoNE7cYz71gw,,0,0,0,0,15,194.0666667,0.001904762,0.051238095,0,0,May,Android,Firefox,South America,2,Returning,FALSE,No
LJ4oTXCOK3O0QAIu,,3,52,0,0,56,2145.563492,0.011403509,0.025292398,13.11733918,0,May,Android,Chrome,North America,14,Returning,FALSE,Yes
kn068QGdcPzTAmSX,2,0,0,0,0,33,1703.321429,0,0.042424242,0,0.6,May,Android,Firefox,Asia-Pacific,1,Returning,FALSE,No
jLPGgZDRU4F4XNF6,3,0,0,0,0,15,1999.833333,0.015384615,0.020512821,0,0,May,Android,Opera,Oceania,4,Returning,FALSE,No
yloNeZak5U6FdESH,0,0,0,0,0,1,0,0.2,0.2,0,,May,iOS,Internet Explorer,South America,4,Returning,FALSE,No
d2aLzU9lLCccEzV7,0,14,173.0833333,3,424.5,115,3382.287999,0.005346832,0.021971597,0,0,May,Android,Chrome,Europe,6,,FALSE,No
lRfEJKgjU4SehYJa,,3,62,0,0,13,2038,0,0.021428571,0,0,May,Android,Chrome,Central America,3,New,FALSE,No
TQP6wfFGEAeksRLE,1,3,37,0,0,53,2409.068434,0.001960784,0.018076564,0,,May,,Chrome,North America,1,,FALSE,No
JZrjpaHHVMsLVyVJ,,10,620.952381,5,1307,131,9487.940434,0.001726619,0.011632486,0.761076259,0,May,Android,Chrome,Europe,2,Returning,FALSE,No
swROLnsyKhMDeTXu,1,0,0,0,0,159,4668.052051,0.005696203,,0,0.4,May,Android,Chrome,Europe,2,Returning,FALSE,No
GdQRoOll6f61Pb1M,3,0,0,0,0,12,201.6666667,0.018181818,0.054545455,0,0.6,May,,Chrome,Asia-Pacific,1,Returning,FALSE,No
NypTHlS7CHyeUxEE,,7,65.83333333,0,0,7,156.8333333,0,0.02,0,0,May,Android,,North America,2,Returning,FALSE,No
5jw3sH5rpKfRhRk9,1,0,0,0,0,8,412.1666667,0,0.0125,0,0,May,iOS,Chrome,South America,6,New,FALSE,No
jlXFcvjIYtMe6BS0,4,0,0,0,0,50,2617.233333,0,0.001360544,53.22881633,0,May,MacOS,Safari,Asia-Pacific,2,New,TRUE,Yes
nFqMOkP6YY3MzCz4,4,0,0,0,0,1,0,0.2,0.2,0,0,May,Android,Chrome,,4,Returning,FALSE,No
P7YVGcrwHgrmFORU,1,0,0,0,0,22,465.7051282,0,0.010690797,0,0.8,May,iOS,Chrome,North America,4,Returning,FALSE,No
TPwulURYR2ybglN6,4,0,0,0,0,8,245,0.1,0.120833333,0,0,May,Android,Edge,Asia-Pacific,1,Returning,FALSE,No
7Wo6pMsOhaQ34Div,3,0,0,0,0,14,803,0.046153846,0.05,,0,May,Android,Firefox,Asia-Pacific,3,Returning,FALSE,No
TKnlnqnftLJ4ITf5,0,4,52,0,0,16,360,0,0.010526316,0,0,May,Android,Chrome,North America,16,New,FALSE,No
YjhoFLeALouYvn3K,1,2,5,0,0,3,20,0.053333333,0.078333333,0,0.8,May,Windows,Safari,North America,4,Returning,FALSE,No
SEYI6E6YBFZvMh01,0,0,0,0,0,3,258.5,0,0.033333333,0,0,May,Windows,Safari,South America,2,Returning,TRUE,No
limHkbWcyWd9g2Ig,3,1,7,0,0,20,887.5833333,0,0.016140351,34.25336842,0,May,Android,Chrome,Asia-Pacific,11,Returning,FALSE,Yes
leN37mTppf8mGevl,0,0,0,0,0,14,394.25,0,0.015384615,0,0,May,Android,Chrome,North America,4,Returning,TRUE,No
zBuAljf9yQTvL4zk,0,7,204.5,2,37,52,1941.083333,0.01754386,0.029824561,0,0,May,Android,Chrome,Europe,13,Returning,FALSE,No
t2UqxYXe2XhAk9ge,2,0,0,0,0,16,142.5,0.0375,0.08125,0,0,May,Android,Chrome,North America,4,Returning,FALSE,No
TBNOjAk88MpqDHeV,2,0,0,0,0,6,270.2142857,0,0.0375,0,0,May,iOS,Chrome,Other,2,Returning,FALSE,No
j1qyL0fgKkQcaPs5,1,3,52.33333333,5,81.5,23,541.6666667,0.001111111,0.047074074,10.64805714,0,May,MacOS,Safari,North America,,Returning,FALSE,Yes
sjVe0n0Ilhbf7jmC,3,0,0,0,0,1,0,0.2,0.2,0,0,May,iOS,Chrome,Oceania,1,Returning,FALSE,No
mGej4773rhwP4AAU,1,11,498.9,3,147.1666667,43,1090.060606,0.004081633,0.011337868,4.759935374,0,May,Windows,Chrome,South America,5,Returning,FALSE,No
8DVpBGoxNCXP8G9p,4,0,0,0,0,2,34,0,0.1,0,0,May,Android,Chrome,North America,4,Returning,TRUE,No
TW0fDJ0QnpBevt9J,4,0,0,0,0,4,219.5,0,0.016666667,0,0,May,Windows,Chrome,Europe,2,Returning,FALSE,No
8LOWSfYinBxYEnzx,1,1,13,0,0,,,0,0.02,,0,May,Android,Chrome,North America,3,New,FALSE,No
QcOxb5rk26ffKJVd,3,0,0,0,0,12,202,0,0.041666667,0,0,May,Android,Chrome,Oceania,14,Returning,FALSE,No
fJKxAlQfcT8VQYGR,,0,0,0,0,38,2259.533333,0.002105263,0.036549708,0,0.2,May,Android,Chrome,North America,3,Returning,FALSE,No
FJS9qoOk24qzM9Ii,4,4,101,0,0,14,797.3333333,0,0.003571429,,0,May,iOS,Chrome,South America,4,Returning,TRUE,No
yjDRrIcFi28yIuEU,2,0,0,0,0,29,594.9666667,0.013793103,0.022024757,0,0,May,Android,Chrome,Asia-Pacific,2,Returning,FALSE,No
H0WnP4oVInB7iohb,1,0,0,0,0,7,117,0,0.028571429,0,0,May,Android,Opera,Middle East,1,Returning,TRUE,No
gHTH6H659oFpsHhe,3,0,0,0,0,9,108,0,0.042222222,0,0.4,May,Android,,South America,4,Returning,FALSE,No
i1sVQCpHnnzRJnif,3,0,0,1,3.5,13,503,0,0.008333333,0,0,May,iOS,Chrome,South America,2,Returning,FALSE,No
geyJBy7t31IeRPjT,3,2,55,0,0,46,1425.75,0.008888889,0.029259259,0,0.4,May,Windows,Safari,,19,Returning,FALSE,No
hApFNXOIK3CtBO1X,0,6,1541.5,0,0,8,188.5,0,0.015384615,,0,May,iOS,Chrome,Africa,,New,TRUE,No
DbBIL5nScujoxwkF,3,0,0,0,0,20,1722.866667,0.01,0.075,0,0.2,May,Android,Chrome,Middle East,1,Returning,FALSE,No
GHHjR16xvE0RnrMT,2,0,0,0,0,6,313,0,0.05,0,0,May,Android,Edge,Asia-Pacific,1,Returning,FALSE,No
zkmvMV45ESjRDVNB,1,10,197.1666667,0,0,35,1078.727778,0,0.010452962,39.75577236,,May,Android,Chrome,Asia-Pacific,3,Returning,FALSE,No
dLp7PIZxdCQtNG9w,2,6,66.77272727,1,83,62,2050.395743,0.005882353,0.012789661,17.07978235,,May,iOS,Chrome,South America,4,Returning,FALSE,Yes
FQSft2UJaPTUPGBj,3,0,0,0,0,1,0,0.2,0.2,0,0,May,Android,Chrome,North America,3,Returning,FALSE,No
cjR9ae3h43mzuS90,2,4,82,0,0,32,1040.166667,0.011764706,0.041176471,0,0,May,Android,Chrome,Europe,3,Returning,TRUE,No
bnhNXvB5UwxMSnmP,1,1,65,0,0,65,1803.758333,0.0046875,0.019404762,5.38296875,0.2,May,iOS,Chrome,Asia-Pacific,3,Returning,FALSE,No
BDKbrL33442Xoref,1,0,0,0,0,12,136.5,0.016666667,0.033333333,0,0,May,Android,,Asia-Pacific,3,Returning,FALSE,No
TDTBNVfwC9Fssacs,4,5,86.5,0,0,68,2241.844444,0.010958904,0.023059361,0,0.8,May,iOS,Chrome,Asia-Pacific,4,Returning,FALSE,No
0zMcXdeGAcThMoWl,3,2,105,0,0,19,482.5,0,0.008333333,0,0,May,iOS,Chrome,Asia-Pacific,2,New,TRUE,No
F0XcouSUzBTKqaYt,,0,0,0,0,25,1225.857143,0.012,0.040977778,0,0.4,May,Android,,Africa,,Returning,FALSE,No
Yy4nVyH018ynxQ50,1,2,37.5,0,0,10,573.1666667,0,0.045,,0,May,iOS,Chrome,Oceania,,Returning,FALSE,No
VazOqw1S25Ni8GV1,,0,0,0,0,16,507.8333333,0,0.01,0,0,May,Android,Edge,,4,Returning,FALSE,No
j1QLjZvTNdZFpM2r,3,0,0,0,0,5,108,0,0.08,0,0,May,Android,Chrome,Asia-Pacific,13,Returning,FALSE,No
jfMZzq8aNY2A08yN,0,0,0,0,0,11,458.5,0,0.007407407,0,0,May,Windows,Safari,North America,4,Returning,TRUE,No
nt83tpT0uTbKDVGp,2,0,0,0,0,,,0.05,0.1,0,0,May,iOS,Chrome,Asia-Pacific,3,Returning,FALSE,No
KPj6ttg8vSVbNYD0,,0,0,0,0,10,724,0,0.022222222,97.98,0,May,Windows,Safari,South America,2,New,TRUE,Yes
fdYeZw52cIojEk1V,2,0,0,0,0,5,93.5,0,0.013333333,0,0.6,May,Android,,Other,13,Returning,FALSE,No
iYrQReEkesKca6vU,4,0,0,0,0,19,196.5,0,0.021052632,0,0,May,Android,Chrome,Oceania,1,Returning,TRUE,No
j83Xh1dqAptmexQP,4,4,19.5,0,0,47,483.3,0.016326531,0.033469388,5.466387755,1,May,Android,Chrome,North America,6,Returning,TRUE,No
hLK90iJenILTRiIY,,0,0,0,0,37,511.1666667,0.018018018,0.036936937,0,1,May,Android,Chrome,North America,13,Returning,TRUE,No
LlgvSNPcg7CNFnDb,4,5,196.6666667,0,0,94,2129.536752,0.003157895,0.004818713,0,0,May,iOS,Chrome,North America,3,Returning,FALSE,No
38UyqKUV4r6XMdQU,1,0,0,0,0,16,480.3,0.0125,0.033333333,0,0,May,Windows,Safari,South America,4,Returning,TRUE,No
VFbCxcEinSGq26qR,0,0,0,0,0,13,143,0.1,0.138461538,0,0.4,May,iOS,Chrome,North America,13,Returning,FALSE,No
ETuphA5t5QF2DLBj,3,5,188,0,0,22,352.8,0,0.008,0,0.2,May,Android,Chrome,Asia-Pacific,2,New,FALSE,No
juYtOJVjnMle49YG,0,0,0,0,0,6,657.5,0,0.011111111,0,0,May,Android,Chrome,North America,13,,FALSE,No
wYmL8YjwbZrsSNoM,,3,105,0,0,37,1384.383333,0.006766917,0.033646617,0,0,May,Android,Chrome,Oceania,13,Returning,FALSE,No
Gy2HH4dbmMAFNMqw,1,4,91,2,39,16,1280.166667,0,0.004761905,39.81885714,0,May,Android,Edge,South America,4,New,FALSE,Yes
0Y9qGEuuwgZJ2xOp,2,0,0,0,0,5,95.5,0,0.02,0,0,May,iOS,Chrome,North America,3,Returning,FALSE,No
yTFJ82DNE9KogAZv,1,1,28,0,0,115,1822.008117,0.001169591,0.007901699,0,0,May,Android,Chrome,Europe,2,Returning,FALSE,No
HfViQvBlmYhJTKi7,1,6,162.1071429,0,0,31,1269.766667,0.012121212,0.021212121,29.77472727,0,May,Android,Firefox,North America,2,New,TRUE,No
5sW2tXboEjB3IIE2,1,0,0,0,0,10,149.6,0.02,0.04,0,0.6,May,Android,Chrome,Europe,2,Returning,FALSE,No
6nFtUJVFzR6C4QJd,3,1,37,0,0,23,1817,0.053333333,0.073696145,0,0,May,iOS,Chrome,North America,13,Returning,FALSE,No
RF2cgdF7uJhYglD9,1,6,66.16666667,2,120,204,9143.435714,0.004807692,0.015384615,0,0.4,May,Android,Chrome,Oceania,4,Returning,FALSE,No
HNGKAkUhPZUlFokd,3,6,128.5,0,0,68,1080.15,0,0.001715686,0,0.8,May,Android,Chrome,Europe,2,New,FALSE,No
kZ1IuNUSAWFVQ92r,0,0,0,0,0,7,316.25,0,0.014285714,0,0,May,iOS,Chrome,North America,4,Returning,TRUE,No
uatNgyrWtsKU9ukF,4,0,0,0,0,40,1783.25,0.008333333,0.026416667,0,0.8,May,Android,Samsung Internet,Asia-Pacific,2,Returning,FALSE,No
WbnEIvEEIeVZmWRH,4,7,290.6666667,0,0,35,1384.533333,0.001754386,0.016885965,12.68583158,0,May,Android,Chrome,Europe,2,Returning,TRUE,No
70koImSF44LwDFhy,3,0,0,0,0,12,197.5,0,0.008333333,0,0,May,Android,Firefox,Oceania,1,Returning,FALSE,No
4dpK8EVqc9iuu8IW,3,0,0,0,0,5,0,0.2,0.2,0,0.4,May,iOS,Chrome,South America,13,Returning,FALSE,No
zFnegS4OXqgEgY53,2,0,0,0,0,23,996.4380952,0,0.019927536,0,0.8,May,iOS,Chrome,Central America,4,Returning,FALSE,No
ZExAkbNiTp84Aosn,4,0,0,0,0,7,368.5,0,0.057142857,0,0,May,Android,Chrome,North America,2,Returning,FALSE,No
SIzV9cBD5GpWZDGO,0,0,0,0,0,,,0,0.066666667,0,0.6,May,Android,Edge,Asia-Pacific,2,Returning,FALSE,No
RC6jhSsxZTc3Fm9u,3,0,0,0,0,4,228.5,0.033333333,0.03,0,0.4,May,iOS,Chrome,Middle East,1,Returning,FALSE,No
otQjCp7Cbbf4734D,3,6,57.5,0,0,66,1285.548533,0.004109589,0.018513906,20.97239726,,May,Android,Chrome,North America,6,Returning,FALSE,Yes
rXm58Frx7ojRWrLQ,2,5,102.0676923,2,16,142,6223.870847,0,0.006649462,15.47720763,0,May,Android,Chrome,Asia-Pacific,2,Returning,TRUE,Yes
FI5wVLh92DivRx4A,2,4,60,0,0,33,841.0333333,0.015151515,0.043434343,0,0.4,May,Android,Safari,Oceania,4,Returning,FALSE,No
EXpPDpa3bkCO5F0G,4,0,0,0,0,25,1250.5,0.056,0.072,0,0,May,Android,Chrome,Asia-Pacific,3,Returning,FALSE,No
R8a58IE97LEHUN2s,4,14,578.5,2,913,31,699.5,0,0.005896806,22.58886486,0,May,Android,Chrome,Asia-Pacific,4,Returning,TRUE,Yes
nperzouDa8Of9K2b,0,2,38.5,2,15,50,1766.855952,0.002884615,0.013141026,12.83705128,0.8,May,iOS,Chrome,South America,3,Returning,FALSE,No
zreZGOfFzCOU40bk,,5,85,0,0,24,567.45,0.04,0.058666667,0,,May,iOS,Chrome,Asia-Pacific,1,Returning,TRUE,No
IwHgVNpVNyPwcTT3,,0,0,0,0,5,90.66666667,0.04,0.12,0,0,May,Android,Chrome,Middle East,6,Returning,FALSE,No
Qu7C8wUKICgG1cIF,1,0,0,0,0,14,158.5,0,0.028571429,0,0,May,Android,Chrome,Middle East,6,Returning,TRUE,No
qi8ocjwVRnhC6Qkk,4,0,0,0,0,24,981.1666667,0.051388889,0.084722222,0,0,May,Android,Chrome,North America,11,Returning,TRUE,No
PUS2Xqc0O3FhjPwd,2,1,36,0,0,19,1661.75,0,0.023529412,0,0,May,Android,Chrome,Asia-Pacific,1,Returning,FALSE,No
arpEJ9QXrdMZ3vVv,,5,246.25,1,9,14,548.25,0.022222222,0.05,0,0,May,Windows,Safari,Europe,2,Returning,TRUE,No
B21Y3NGcmdKS1RsN,3,0,0,0,0,36,808.0833333,0,0.007619048,53.10142857,0,May,Android,Chrome,Middle East,4,Returning,FALSE,Yes
2s6iyd0ty5oalcvu,3,0,0,0,0,7,87.5,0.028571429,0.085714286,0,0.6,May,Android,Chrome,South America,2,Returning,FALSE,No
nkAN4uH8eG4LG9ub,2,,,0,0,11,276,0,0.011111111,0,0,May,Android,Chrome,,1,Returning,FALSE,No
Jj8a50532b9bR1n2,,0,0,0,0,19,130.5,0.084210526,0.100877193,0,0.4,May,iOS,Chrome,,3,Returning,FALSE,No
xG8VPg7syGVy9uLb,1,0,0,0,0,8,321.5,0.075,0.125,0,0.6,May,Android,Edge,Other,3,Returning,FALSE,No
hHgQpYhpk8ioYO3O,1,0,0,0,0,1,0,0.2,0.2,0,0,May,Windows,Safari,South America,2,New,FALSE,No
342e8F5Yf1YkbzfQ,2,2,19,0,0,23,1875.744689,0.028571429,0.041156463,0,0,May,iOS,Chrome,South America,1,Returning,FALSE,No
N1rOowbwC3LYDaQH,,0,0,0,0,3,117,0.066666667,0.1,0,0,May,iOS,Chrome,North America,11,Returning,FALSE,No
3ASryompAfOyBpkk,0,0,0,0,0,48,4346.916667,0.020138889,0.034791667,0,0,May,iOS,Chrome,Europe,13,Returning,FALSE,No
tgVGJz8HlYftrrk1,0,1,3,0,0,45,884.3357143,0.001086957,0.014389234,18.12446087,0,May,Android,Chrome,North America,4,Returning,FALSE,No
MXMZrQoPJ6F6lt4k,3,0,0,1,31,41,1678.733333,0.01,0.013333333,0,0,May,iOS,Chrome,Europe,,Returning,FALSE,No
KWkN6PxSJzoyneNn,4,0,0,0,0,24,325.8333333,0,0.020833333,0,0,May,Android,Chrome,North America,4,Returning,TRUE,No
OeoFfR5yvLr5ywrt,2,3,55,0,0,19,436,0,0.013636364,49.54827273,0,May,Android,,South America,2,Returning,TRUE,Yes
31PcIzCHSDG14AiT,0,,,0,0,3,27,0.066666667,0.1,0,0.6,May,Android,Chrome,North America,3,Returning,FALSE,No
tpRjQtnTEZ0DigHq,4,0,0,1,44,14,549.5,0,0.013333333,43.252,0.2,May,Android,Edge,,2,New,FALSE,Yes
dEV7F6tJtzGU2i96,0,0,0,0,0,1,0,0.2,0.2,0,0.4,May,Android,Edge,Middle East,6,Returning,FALSE,No
8ASRDF6ZSd033DR7,4,1,68,0,0,55,4277,0.003636364,0.021212121,7.291757576,0,May,Windows,Safari,North America,1,Returning,TRUE,No
J4lYAjaezZFwE1iH,0,,,0,0,13,173,0,0.017777778,0,0,May,Android,Chrome,North America,2,New,FALSE,No
hUp2icdlcVWT3var,2,0,0,,,6,179.5,0.033333333,0.066666667,0,0,May,Android,Chrome,South America,6,,TRUE,No
oqhyqpXlpVza7MYW,1,1,29,2,149,11,561.55,0.014285714,0.038571429,10.02085714,0.6,May,iOS,Chrome,North America,4,Returning,FALSE,Yes
PnQp57USQEGBHgcP,0,4,164,0,0,30,2136,0,0.008333333,0,0.2,May,Android,Chrome,North America,2,New,FALSE,No
jQ7DkEbq4NZ6NM8s,1,4,35.66666667,2,9,43,2797.816667,0,0.006666667,0,0,May,Android,Chrome,Oceania,2,Returning,TRUE,No
ZHA04vD4dPfNzqnS,0,1,8,0,0,28,643.875,0,0.003571429,0,0.6,May,Android,Edge,North America,2,New,FALSE,No
vfKnzt2c6HnrsgFO,3,,,2,47,32,898.8333333,0.068571429,0.102285714,0,0,May,iOS,Chrome,,1,Returning,FALSE,No
uqj3flTHe6PMgu04,4,0,0,0,0,31,453,0,0.037634409,0,0,May,Android,Chrome,North America,1,Returning,FALSE,No
TgfawHpx2HPMOP1e,2,8,168.1666667,0,0,,,0.014285714,0.011428571,0,0,May,Windows,Safari,North America,3,Returning,TRUE,No
WODB4KCa2DufW8ff,3,12,331.3,0,0,206,9997.728571,0.001439737,0.010741385,26.02377063,0,May,Android,Chrome,North America,1,Returning,FALSE,No
YSPiMd8sLaCn92Nk,4,0,0,0,0,16,588.3333333,0.028571429,0.067857143,0,0.8,May,Android,,North America,2,Returning,FALSE,No
6ETFQnUj6E3GL3kL,4,5,548.3142857,6,448.5,102,5703.476786,0.00173913,0.01470751,0,0,May,Android,Chrome,North America,4,Returning,TRUE,No
vXoVPuP50vtzz9cz,4,8,102,0,0,83,1495.580952,0,0.002298851,82.12367816,0,May,MacOS,Safari,Oceania,4,New,TRUE,Yes
mmjxErDcvfoVnqW7,2,0,0,0,0,6,66.5,0.011111111,0.111111111,0,0.4,May,Android,Chrome,Africa,4,,FALSE,No
uY0B3BkM42AaDJ1e,0,3,166,0,0,2,134,0,0.03,0,0.8,May,iOS,Chrome,Central America,2,Returning,FALSE,No
vjnSBWRmXoT9DLUM,2,1,45,0,0,22,2905.5,0.01,0.04,0,0,May,Android,Chrome,North America,2,Returning,TRUE,No
mUASsYauTWrbAuot,1,0,0,0,0,18,521.5,0.022222222,0.063333333,0,0,May,Android,Chrome,Middle East,6,Returning,FALSE,No
SBS6v7ws8HOMrCYW,0,0,0,0,0,5,47,0.02,0.06,0,0,May,Android,Chrome,Asia-Pacific,1,Returning,FALSE,No
Xkujp9KHkPd1PJ4k,2,0,0,0,0,1,0,0.2,0.2,0,0,May,Windows,Safari,Asia-Pacific,3,Returning,FALSE,No
Br7EQxaqJP6ZLS08,,0,0,0,0,52,1192.317857,0.006410256,0.033012821,0,0,May,Android,,North America,3,Returning,FALSE,No
3FASr6fOXWNu8xTT,3,0,0,0,0,22,355.6666667,0.047619048,0.051428571,25.194,0.8,May,Android,Chrome,Asia-Pacific,4,Returning,FALSE,Yes
9o9TgLZ4CmidHT9y,1,1,3.5,0,0,11,332.5,0,0.011111111,0,0.2,May,Android,Chrome,Europe,2,Returning,FALSE,No
wT1hYw0sf9VyPrHp,4,1,0,0,0,11,297.3,0,0.041666667,0,0,May,Android,Chrome,South America,2,Returning,FALSE,No
RrVwLVsXoLhJDMps,1,0,0,0,0,53,2309.995238,0.047479439,0.06394752,0,,May,iOS,Chrome,North America,3,Returning,FALSE,No
AianbquI8nEUwYUt,2,0,0,0,0,26,810.3713768,0.019230769,0.02530525,0,0.8,May,iOS,Chrome,Asia-Pacific,1,Returning,FALSE,No
WtVqZ2cpg1qVGeIK,,0,0,0,0,7,384.5,0,0.028571429,0,0,May,Android,,North America,5,Returning,FALSE,No
